bill_id,title_de,vote_id,date,parlyear,vote_subject,sign_yes,sign_no,yes_votes,no_votes,abstain_votes,absent_votes,votetype,bill_type,position_ASO,position_mp,mp_id,lastname,firstname,canton,faction_abbreviation,party_abbreviation,issue_institutions,issue_international,issue_security,issue_europe,issue_law,issue_economy,issue_finances,issue_social,issue_education,issue_communication,issue_science,issue_transport,issue_environment,issue_agriculture,issue_energy,issue_int_organizations,issue_parliament,issue_immigration,issue_culture,issue_health,issue_landuse,department_Parl,department_BK,department_BVers,department_BR,department_EDA,department_EDI,department_EJPD,department_VBS,department_EFD,department_EVD,department_UVEK
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1139,Markwalder,Christa,BE,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,1142,Wobmann,Walter,SO,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1147,Kiener Nellen,Margret,BE,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1156,Heim,Bea,SO,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,1159,Schwander,Pirmin,SZ,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1279,Nordmann,Roger,VD,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1288,Amherd,Viola,VS,C,CVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1295,Graf-Litscher,Edith,TG,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1318,Schelbert,Louis,LU,G,GPS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1337,Glanzmann-Hunkeler,Ida,LU,C,CVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,1345,Müller,Thomas,SG,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,1346,Moret,Isabelle,VD,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3828,Cassis,Ignazio,TI,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3830,Carobbio Guscetti,Marina,TI,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3865,Steiert,Jean-François,FR,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,3,3867,Aebi,Andreas,BE,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3872,Bourgeois,Jacques,FR,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3875,Eichenberger-Walther,Corina,AG,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3876,Estermann,Yvette,LU,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,4,3877,Fiala,Doris,ZH,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3878,Flückiger-Bäni,Sylvia,AG,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3880,Geissbühler,Andrea Martina,BE,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3882,Girod,Bastien,ZH,G,GPS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3883,Glauser-Zufferey,Alice,VD,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3885,Grin,Jean-Pierre,VD,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3886,Grunder,Hans,BE,BD,BDP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3887,Heer,Alfred,ZH,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3888,Hiltpold,Hugues,GE,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3890,Hurter,Thomas,SH,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3895,Lüscher,Christian,GE,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3897,Moser,Tiana Angelina,ZH,GL,glp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3898,Nidegger,Yves,GE,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3899,Nussbaumer,Eric,BL,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3901,Reimann,Lukas,SG,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3902,Rickli,Natalie,ZH,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3904,Schmid-Federer,Barbara,ZH,C,CVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3905,Schmidt,Roberto,VS,C,CVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3907,Thorens Goumaz,Adèle,VD,G,GPS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,3,3910,von Siebenthal,Erich,BE,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,3912,Wasserfallen,Christian,BE,RL,FDP-Liberale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3923,Marra,Ada,VD,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,3931,Weibel,Thomas,ZH,GL,glp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,4008,Landolt,Martin,GL,BD,BDP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,4018,Maire,Jacques-André,NE,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,0,4025,Büchel,Roland Rino,SG,V,SVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,4030,Birrer-Heimo,Prisca,LU,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,3,4031,Ingold,Maja,ZH,C,EVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,4032,Jans,Beat,BS,S,SP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,4036,Streiff-Feller,Marianne,BE,C,EVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.041,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020,50.6-14342,2016-12-01 10:19:44,2016/17,UVEK - 808 Bundesamt für Kommunikation A231.0311 Beitrag Angebot SRG für das Ausland,Antrag der Mehrheit (gemäss Bundesrat),Antrag der Minderheit Aeschi Thomas,112,79,0,5,Detailabstimmung,BRG,1,1,4040,Schneider-Schneiter,Elisabeth,BL,C,CVP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
